City ID,City,Cloudiness,Country,Date,Humidity,Latitude,Longitude,Max Temp,Wind Speed
291,Luba,91,GQ,1637586783,80,3.4568,8.5547,81.95,7.18
292,Treinta y Tres,79,UY,1637586783,45,-33.2333,-54.3833,82.42,15.9
293,Zhigansk,97,RU,1637586783,100,66.7697,123.3711,-31.04,6.67
294,Takoradze,91,GH,1637586784,69,4.8845,-1.7554,85.08,7.52
295,Zhangaözen,4,KZ,1637586784,61,43.3,52.8,50.07,6.62
296,Aasiaat,38,GL,1637586784,83,68.7098,-52.8699,15.67,9.95
297,Constitución,0,CL,1637586785,59,-35.3333,-72.4167,65.01,11.12
298,Magnor,77,SE,1637586785,71,59.9511,12.1996,36.41,7.14
299,Barra de Tecoanapa,5,MX,1637586786,82,16.5167,-98.75,75.07,4.29
300,Luanda,63,AO,1637586589,70,-8.8368,13.2343,81.91,11.74
301,Ha Giang,100,VN,1637586786,85,22.8333,104.9833,61.0,1.59
302,Barra do Garças,100,BR,1637586787,76,-15.89,-52.2567,81.07,3.0
303,Davila,11,PH,1637586787,76,18.4726,120.5763,79.41,22.15
304,Novska,100,HR,1637586787,86,45.3406,16.9769,42.67,7.23
305,Mulegé,100,MX,1637586788,49,26.8833,-111.9833,64.87,2.86
306,Tarko-Sale,100,RU,1637586788,91,64.9225,77.785,16.11,17.94
307,Chernyshevskiy,91,RU,1637586788,100,63.0128,112.4714,-28.89,2.19
308,Sakakah,0,SA,1637586789,37,29.9697,40.2064,68.59,2.55
309,Yei,96,SS,1637586789,34,4.095,30.6779,90.16,4.99
310,Bakel,12,SN,1637586789,11,14.905,-12.4568,100.67,15.95
311,Camopi,54,GF,1637586790,72,3.1655,-52.3158,82.9,4.41
312,Boa Vista,40,BR,1637586790,74,2.8197,-60.6733,80.58,6.91
313,Chumphon,98,TH,1637586790,91,10.3333,98.8333,72.99,1.88
314,Buala,7,SB,1637586791,77,-8.145,159.5921,81.25,7.61
315,Grindavik,90,IS,1637586791,100,63.8424,-22.4338,46.87,34.52
316,Nianzishan,55,CN,1637586791,63,47.5167,122.8833,15.17,16.15
317,Haimen,100,CN,1637586792,61,23.1935,116.6142,64.02,12.1
318,Hohhot,6,CN,1637586792,35,40.8106,111.6522,17.11,1.23
319,Azovskaya,2,RU,1637586792,77,44.7908,38.6264,60.42,12.12
320,Niono,51,ML,1637586793,11,14.2526,-5.993,97.9,16.35
321,Caramay,60,PH,1637586793,84,10.1815,119.236,80.74,2.71
322,Maţāy,0,EG,1637586793,40,28.419,30.7792,73.76,4.65
323,Bilibino,9,RU,1637586794,96,68.0546,166.4372,-20.29,3.76
324,Scarborough,19,GB,1637586794,80,54.2797,-0.4044,47.93,1.01
325,Key Largo,0,US,1637586794,82,25.0865,-80.4473,75.0,3.6
326,Socorro,75,US,1637586795,43,31.6546,-106.3033,51.87,4.61
327,Kitami,100,JP,1637586795,86,43.8031,143.8908,47.12,23.17
328,Walvis Bay,0,NA,1637586795,53,-22.9575,14.5053,64.09,19.86
329,Rawson,7,AR,1637586796,41,-43.3002,-65.1023,63.19,27.2
330,Khandyga,34,RU,1637586796,100,62.6667,135.6,-35.09,1.45
331,Along,32,IN,1637586796,77,28.1667,94.7667,61.0,1.25
332,Kalachinsk,100,RU,1637586797,87,55.0529,74.5751,27.05,23.82
333,Colquechaca,96,BO,1637586797,48,-18.6667,-66.0167,41.0,2.37
334,Calama,57,CL,1637586513,9,-22.4667,-68.9333,64.89,10.36
335,Kushmurun,100,KZ,1637586797,95,52.4503,64.6311,31.6,19.17
336,Moerai,100,PF,1637586788,80,-22.4333,-151.3333,76.26,19.57
337,Bārān,34,IN,1637586798,43,25.1,76.5167,74.62,6.2
338,Siilinjärvi,0,FI,1637586798,86,63.0833,27.6667,21.22,5.75
339,Rundu,89,NA,1637586798,18,-17.9333,19.7667,93.83,10.49
340,Batemans Bay,99,AU,1637586799,89,-35.7167,150.1833,55.2,3.56
341,Nekā,0,IR,1637586799,73,36.6508,53.299,57.24,2.8
342,Tarata,71,BO,1637586799,53,-17.6167,-66.0167,66.07,2.55
343,Fare,21,PF,1637586800,82,-16.7,-151.0167,78.35,5.08
344,Béré,85,TD,1637586800,12,9.3202,16.1552,98.06,5.68
345,Santa Isabel Rio Negro,94,BR,1637586800,73,-0.4139,-65.0192,79.93,1.86
346,Udachny,80,RU,1637586801,100,66.4167,112.4,-29.72,4.23
347,Verkh-Usugli,7,RU,1637586801,93,52.7,115.1667,-4.52,4.05
348,Igarka,100,RU,1637586801,85,67.4667,86.5833,3.42,18.12
349,Kutum,0,SD,1637586802,14,14.2,24.6667,80.42,12.39
350,Manokwari,100,ID,1637586802,82,-0.8667,134.0833,79.72,4.79
351,Bubaque,6,GW,1637586802,75,11.2833,-15.8333,81.52,3.71
352,Honiara,10,SB,1637586505,81,-9.4333,159.95,78.22,6.31
353,Qaqortoq,14,GL,1637586803,91,60.7167,-46.0333,28.9,5.12
354,Tevaitoa,5,PF,1637586803,80,-16.7833,-151.5,78.17,4.45
355,Little Current,87,CA,1637586803,64,45.9793,-81.9248,26.69,25.37
356,Lata,83,PT,1637586804,59,40.1629,-8.3327,58.35,11.07
357,Vohibinany,15,MG,1637586804,50,-17.35,49.0333,85.41,7.74
358,Cayenne,75,GF,1637586668,81,4.9333,-52.3333,86.04,3.0
359,Sebring,90,US,1637586649,94,27.4956,-81.4409,68.72,1.01
360,Fortuna,1,US,1637586805,77,40.5982,-124.1573,45.36,3.0
361,São João da Barra,23,BR,1637586805,64,-21.6403,-41.0511,75.29,6.71
362,Gulābpura,3,IN,1637586805,31,25.9,74.6667,74.14,7.07
363,Sinnamary,27,GF,1637586806,75,5.3833,-52.95,82.69,8.95
364,Palāsa,37,IN,1637586806,85,18.7667,84.4167,78.26,2.19
365,Prince Rupert,100,CA,1637586806,88,54.3161,-130.3201,44.01,17.65
366,Homer,1,US,1637586807,71,59.6425,-151.5483,17.47,3.44
367,Waspán,30,NI,1637586807,94,14.7419,-83.9717,78.48,3.56
368,Casablanca,1,MA,1637586807,60,33.5928,-7.6192,71.82,15.99
369,Listvyagi,100,RU,1637586808,84,53.6772,86.951,34.83,21.12
370,Okato,9,NZ,1637586808,90,-39.2,173.8833,51.69,5.32
371,Yeppoon,67,AU,1637586809,82,-23.1333,150.7333,65.98,12.01
372,Labuhan,100,ID,1637586809,75,-6.8844,112.2051,83.21,6.38
373,Southampton,20,GB,1637586809,80,50.904,-1.4043,50.92,8.05
374,Hobyo,12,SO,1637586810,58,5.3505,48.5268,82.58,19.95
375,Bairiki Village,75,KI,1637586810,89,1.3292,172.9752,78.8,10.36
376,Port Lincoln,100,AU,1637586810,64,-34.7333,135.8667,63.27,5.17
377,Alta Floresta,100,BR,1637586811,90,-9.8756,-56.0861,76.24,1.81
378,Itarema,96,BR,1637586811,54,-2.9248,-39.9167,89.22,13.67
379,Jalu,4,LY,1637586812,37,29.0331,21.5482,74.05,6.87
380,Trairi,96,BR,1637586580,54,-3.2778,-39.2689,89.1,12.39
381,Palu,100,ID,1637586812,94,-0.8917,119.8707,77.2,1.99
382,Byron Bay,97,AU,1637586812,86,-28.65,153.6167,70.05,8.88
383,Marawi,100,PH,1637586813,95,7.9986,124.2928,70.65,2.04
384,Barcelona,40,ES,1637586681,78,41.3888,2.159,61.02,1.99
385,Kitimat,100,CA,1637586813,100,54.0524,-128.6534,38.75,3.85
386,Sambava,15,MG,1637586813,66,-14.2667,50.1667,81.81,10.94
387,Atar,100,MR,1637586814,28,20.5169,-13.0499,89.46,9.42
388,Yangi Marg`ilon,5,UZ,1637586814,42,40.4272,71.7189,47.62,2.3
389,Ballina,100,AU,1637586814,96,-28.8667,153.5667,68.77,9.22
390,Tarazona,100,ES,1637586815,56,41.9,-1.7333,50.59,7.56
391,Bărcăneşti,98,RO,1637586815,48,44.8833,26.05,57.09,5.41
392,Sretensk,38,RU,1637586815,100,52.2453,117.7093,-5.35,2.48
393,Ejura,4,GH,1637586816,32,7.3856,-1.3562,96.08,2.77
394,Huarmey,92,PE,1637586816,82,-10.0681,-78.1522,66.11,6.55
395,Coahuayana Viejo,5,MX,1637586816,75,18.7333,-103.6833,72.34,3.67
396,Nipawin,100,CA,1637586817,98,53.3668,-104.0009,1.51,1.88
397,Qasigiannguit,63,GL,1637586817,95,68.8193,-51.1922,7.99,5.66
398,Hamilton,1,US,1637586818,81,39.1834,-84.5333,32.99,1.99
399,Garissa,100,KE,1637586818,32,-0.4536,39.6401,95.41,8.08
400,Verkhoyansk,100,RU,1637586818,99,67.5447,133.385,-11.83,2.04
401,Lianran,100,CN,1637586818,91,24.9227,102.485,46.49,3.42
402,San Cristobal,97,VE,1637586819,64,7.7669,-72.225,69.98,1.43
403,Krasnosel'kup,100,RU,1637586819,89,65.7,82.4667,14.88,21.23
404,Kingaroy,99,AU,1637586819,98,-26.5333,151.8333,61.23,7.96
405,Tura,5,IN,1637586820,80,25.5198,90.2201,64.17,2.93
406,Puerto Colombia,100,CO,1637586820,79,10.9878,-74.9547,79.88,7.85
407,Cedar City,1,US,1637586820,73,37.6775,-113.0619,26.4,4.61
408,Jumla,0,NP,1637586821,60,29.2747,82.1838,41.77,3.78
409,Andenes,40,NO,1637586821,86,69.3143,16.1194,26.58,10.36
410,Marsh Harbour,10,BS,1637586822,81,26.5412,-77.0636,77.43,11.14
411,Ustka,90,PL,1637586822,73,54.5805,16.8619,40.66,8.61
412,Quito,58,EC,1637586588,69,-0.2299,-78.5249,50.41,1.28
413,Ambon City,98,ID,1637586823,77,-3.6954,128.1814,79.97,2.04
414,Malinyi,100,TZ,1637586823,18,-8.9333,36.1333,101.52,3.69
415,Lisburn,75,GB,1637586823,83,54.5234,-6.0353,47.01,5.75
416,Kalispell,1,US,1637586824,87,48.1958,-114.3129,34.66,0.0
417,Seydişehir,5,TR,1637586824,45,37.4193,31.8453,56.62,7.49
418,Ancud,19,CL,1637586824,77,-41.8697,-73.8203,56.73,1.81
419,Mezen',100,RU,1637586825,98,65.8522,44.24,20.75,2.62
420,Makakilo City,1,US,1637586825,75,21.3469,-158.0858,74.68,3.44
421,Brae,100,GB,1637586825,80,60.3964,-1.353,48.11,23.22
422,St. George's,20,GD,1637586826,70,12.0564,-61.7485,85.68,23.02
423,Yulara,90,AU,1637586826,56,-25.2406,130.9889,71.44,9.22
424,The Pas,98,CA,1637586827,95,53.8251,-101.2541,6.19,4.76
425,Kasongo-Lunda,93,CD,1637586827,46,-6.4667,16.8167,90.39,1.7
426,Mahon,40,ES,1637586827,67,39.8885,4.2658,61.36,8.05
427,Kargopol',95,RU,1637586828,83,61.5071,38.9456,21.99,13.15
428,Vila,31,PT,1637586828,74,42.0304,-8.1588,44.33,10.51
429,Rantepao,100,ID,1637586828,97,-2.9701,119.8978,68.79,2.08
430,Katobu,100,ID,1637586828,90,-4.9408,122.5276,77.18,2.77
431,Viedma,0,AR,1637586829,40,-40.8135,-62.9967,66.67,26.22
432,Ségou,35,ML,1637586829,10,13.4317,-6.2157,98.31,15.57
433,Te Anau,92,NZ,1637586830,92,-45.4167,167.7167,46.98,2.28
434,Iporá,100,BR,1637586830,69,-16.4419,-51.1178,80.17,4.23
435,Shubarkuduk,100,KZ,1637586831,92,49.1447,56.4872,39.29,23.64
436,Tasiilaq,98,GL,1637586831,93,65.6145,-37.6368,30.36,5.12
437,Roanoke Rapids,90,US,1637586831,100,36.4615,-77.6542,54.34,5.75
438,Puerto Escondido,40,MX,1637586832,73,15.85,-97.0667,72.43,11.5
439,Westport,90,US,1637586801,94,41.1415,-73.3579,50.81,5.99
440,Saint-Augustin,100,CA,1637586832,92,51.226,-58.6502,36.72,6.53
441,Inuvik,86,CA,1637586569,100,68.3499,-133.7218,-23.8,4.61
442,Matara,94,LK,1637586833,81,5.9485,80.5353,79.0,8.79
443,Lebu,100,CL,1637586833,75,-37.6167,-73.65,58.59,18.05
444,Mitsamiouli,99,KM,1637586834,67,-11.3847,43.2844,82.18,4.14
445,Magdagachi,100,RU,1637586834,35,53.45,125.8,12.31,8.77
446,Schleswig,20,DE,1637586834,84,54.5167,9.55,45.75,9.22
447,Waverly,12,US,1637586835,69,42.7392,-84.6208,28.89,10.63
448,The Valley,20,AI,1637586650,78,18.217,-63.0578,84.81,9.22
449,Parksville,100,CA,1637586835,73,49.3163,-124.3195,40.93,10.87
450,Atambua,100,ID,1637586836,84,-9.1061,124.8925,77.25,1.5
451,Seddon,0,AU,1637586836,86,-37.8068,144.8916,62.37,1.99
452,Barra Patuca,33,HN,1637586836,79,15.8,-84.2833,77.61,3.78
453,Terrace Bay,100,CA,1637586837,74,48.7834,-87.1,21.04,19.19
454,Amapá,68,BR,1637586837,65,1.0,-52.0,83.95,4.5
455,Shelburne,50,CA,1637586838,92,44.0787,-80.2041,26.85,16.73
456,Aswān,0,EG,1637586838,23,24.0934,32.907,75.88,10.11
457,Luganville,95,VU,1637586838,84,-15.5333,167.1667,78.31,2.75
458,Bilma,1,NE,1637586839,13,18.6853,12.9164,91.6,13.49
459,San Quintín,100,MX,1637586839,66,30.4833,-115.95,61.97,2.91
460,Palmer,75,US,1637586839,81,42.1584,-72.3287,51.22,1.01
461,Husavik,100,IS,1637586840,79,66.0449,-17.3389,37.76,22.21
462,Departamento de Maldonado,93,UY,1637586714,30,-34.6667,-54.9167,87.19,18.23
463,Ust-Tsilma,100,RU,1637586840,93,65.441,52.1498,10.44,5.97
464,Coffs Harbour,90,AU,1637586840,94,-30.3,153.1333,68.13,9.22
465,Mae Hong Son,6,TH,1637586841,71,19.3003,97.9685,71.87,2.13
466,Adelaide,0,AU,1637586674,42,-34.9333,138.6,73.17,8.05
467,Tortolì,100,IT,1637586841,79,39.9256,9.6572,60.98,6.8
468,Matamoros,75,MX,1637586842,63,25.5333,-103.25,62.71,6.91
469,Muhos,100,FI,1637586842,62,64.808,25.9931,13.78,4.41
470,Acapulco de Juárez,6,MX,1637586691,81,16.8634,-99.8901,75.79,3.94
471,Marinette,1,US,1637586617,67,45.1,-87.6307,21.65,6.91
472,Chui,10,UY,1637586843,38,-33.6971,-53.4616,83.79,12.57
473,Hinton,100,CA,1637586610,92,53.4001,-117.5857,26.1,6.82
474,Atagay,100,RU,1637586843,92,55.1033,99.3875,18.16,4.32
475,Pangoa,68,PE,1637586843,59,-12.1167,-73.0,80.06,1.92
476,Rocha,65,UY,1637586844,31,-34.4833,-54.3333,87.24,16.04
477,Mongoumba,100,CF,1637586844,39,3.6415,18.5936,91.62,4.94
478,Taltal,100,CL,1637586844,72,-25.4,-70.4833,63.16,4.54
479,Lakes Entrance,100,AU,1637586845,91,-37.8811,147.981,56.16,5.86
480,Breves,100,BR,1637586845,65,-1.6822,-50.4803,85.96,5.53
481,Harper,100,LR,1637586846,73,4.375,-7.7169,82.78,5.14
482,Lorengau,41,PG,1637586846,79,-2.0226,147.2712,81.7,7.81
483,Ponta Delgada,75,PT,1637586847,88,37.7333,-25.6667,68.5,23.02
484,Verāval,90,IN,1637586847,80,20.9,70.3667,81.9,5.97
485,Lodja,100,CD,1637586847,94,-3.4833,23.4333,70.27,1.19
486,Oistins,40,BB,1637586847,62,13.0667,-59.5333,86.09,16.11
487,Karatau,27,KZ,1637586848,53,43.1667,70.4667,42.26,8.1
488,Cham,90,CH,1637586848,88,47.1821,8.4636,43.3,5.75
489,Sosnovo-Ozerskoye,31,RU,1637586848,96,52.5249,111.5418,-5.64,1.99
490,Acaraú,99,BR,1637586849,56,-2.8856,-40.12,88.72,13.71
491,George Town,40,MY,1637586849,93,5.4112,100.3354,79.9,4.61
492,Mwene-Ditu,66,CD,1637586849,84,-7.0,23.45,74.82,6.69
493,Millinocket,90,US,1637586850,93,45.6573,-68.7098,51.35,5.75
494,Berdigestyakh,28,RU,1637586850,100,62.0989,126.6992,-25.96,3.04
495,Krutinka,100,RU,1637586850,88,56.0055,71.5113,25.99,21.41
496,Tautira,23,PF,1637586851,83,-17.7333,-149.15,78.82,5.44
497,Talnakh,100,RU,1637586851,77,69.4865,88.3972,-4.11,9.62
498,Barranca,100,PE,1637586851,84,-10.75,-77.7667,64.47,5.26
499,Kaeo,100,NZ,1637586852,90,-35.1,173.7833,66.33,3.94
500,Laas,92,IT,1637586852,77,46.6166,10.7002,48.02,1.88
501,Pacific Grove,1,US,1637586852,35,36.6177,-121.9166,63.5,1.99
502,Wuda,0,CN,1637586765,19,39.4994,106.7117,24.8,4.63
503,Kvarkeno,100,RU,1637586853,98,52.0833,59.725,31.28,9.95
504,Yining,83,CN,1637586853,59,29.0361,114.5636,41.29,2.71
505,Tessalit,0,ML,1637586854,19,20.1986,1.0114,86.11,15.55
506,Kabare,75,CD,1637586854,82,-2.4683,28.8242,70.54,0.43
507,Naze,100,JP,1637586854,70,28.3667,129.4833,59.95,22.3
508,Mīnāb,0,IR,1637586855,33,27.1467,57.0801,85.5,7.87
509,Athmallik,7,IN,1637586855,81,20.7219,84.5348,77.83,3.09
510,Gao,36,ML,1637586856,9,16.6362,1.637,93.52,11.74
511,Bonfim,98,BR,1637586856,75,3.0833,-59.95,80.87,3.13
512,Sur,100,OM,1637586701,47,22.5667,59.5289,78.8,12.28
513,Honningsvåg,99,NO,1637586856,62,70.9821,25.9704,29.08,12.35
514,Kalmunai,100,LK,1637586857,77,7.4167,81.8167,80.33,11.83
515,Forbes,29,AU,1637586857,68,-33.3833,148.0167,63.91,9.15
516,Coquimbo,90,CL,1637586645,94,-29.9533,-71.3436,56.93,3.44
517,Frontera,98,MX,1637586858,38,26.9333,-101.45,56.32,3.0
518,Innisfail,95,AU,1637586858,72,-17.5333,146.0333,76.68,4.23
519,Herat Province,0,AF,1637586858,28,34.5,62.0,59.49,0.54
520,Morogoro,66,TZ,1637586859,29,-6.8167,37.6667,91.72,7.87
521,Kapoeta,100,SS,1637586859,22,4.7717,33.5903,96.71,16.33
522,Çorum Province,5,TR,1637586859,48,40.5,34.75,50.43,4.88
523,Bay City,90,US,1637586750,61,43.5945,-83.8889,30.31,16.11
524,College,75,US,1637586860,66,64.8569,-147.8028,3.15,13.8
525,Berlevåg,75,NO,1637586860,80,70.8578,29.0864,26.55,14.97
526,Kharagpur,4,IN,1637586725,49,22.3333,87.3333,78.66,1.5
527,Riyadh,0,SA,1637586817,18,24.6877,46.7219,89.74,12.39
528,Gannan,99,CN,1637586861,65,47.9147,123.5031,16.43,15.08
529,Mildura,100,AU,1637586861,46,-34.2,142.15,71.56,5.75
530,Teya,100,RU,1637586861,97,60.3778,92.6267,8.73,3.51
531,Tonj,92,SS,1637586861,15,7.2737,28.6822,96.85,6.91
532,Sangar,30,RU,1637586862,97,63.9242,127.4739,-29.04,2.86
533,Kashgar,9,CN,1637586862,35,39.4547,75.9797,35.51,3.02
534,Lazurne,90,UA,1637586862,78,46.084,32.5295,55.31,10.11
535,Upata,99,VE,1637586863,94,8.0086,-62.3989,75.2,3.96
536,La Primavera,98,CO,1637586863,83,5.4906,-70.4092,78.01,2.71
537,Kralendijk,40,BQ,1637586864,70,12.15,-68.2667,84.18,14.97
538,Camaná,100,PE,1637586864,78,-16.6228,-72.7111,67.71,6.38
539,Asău,84,RO,1637586864,56,46.4333,26.4,52.39,3.33
540,Sabang,100,ID,1637586865,76,5.8933,95.3214,81.63,5.86
541,Sørland,99,NO,1637586865,60,67.667,12.6934,32.07,6.73
542,Hope,0,US,1637586865,89,33.6671,-93.5916,45.75,5.97
543,Menongue,99,AO,1637586866,51,-14.6585,17.691,74.32,5.93
544,Semey,0,KZ,1637586866,75,50.4111,80.2275,34.02,20.13
545,Sanmenxia,0,CN,1637586866,30,34.7747,111.1814,34.84,3.2
546,Äänekoski,65,FI,1637586867,97,62.6946,25.818,21.67,4.05
547,Būndi,16,IN,1637586867,44,25.4417,75.6417,75.81,6.35
548,Boyolangu,100,ID,1637586867,90,-8.1181,111.8935,77.99,2.51
549,Biak,99,ID,1637586868,87,-0.9131,122.8766,77.36,2.86
550,Örnsköldsvik,90,SE,1637586868,93,63.2909,18.7153,25.75,3.44
551,Zreče,100,SI,1637586868,89,46.3822,15.3792,43.68,2.51
552,Saint George,1,US,1637586869,50,37.1041,-113.5841,46.35,4.61
553,Huanren,100,CN,1637586869,66,41.2647,125.3667,20.7,9.31
554,Vieques,40,PR,1637586870,65,18.425,-65.8329,82.9,3.44
555,Estelle,90,US,1637586870,89,29.8458,-90.1067,64.45,4.61
556,Hirara,100,JP,1637586870,79,24.8,125.2833,67.69,34.56
557,Bandarbeyla,100,SO,1637586870,64,9.4942,50.8122,80.02,16.15
558,Yantal',95,RU,1637586871,98,56.8471,105.2542,5.59,3.62
559,Bayangol,97,RU,1637586871,95,50.6977,103.4656,4.12,3.02
560,Doha,0,QA,1637586742,61,25.2867,51.5333,88.11,8.05
561,Faya,32,SA,1637586872,47,18.3851,42.4509,72.12,9.35
562,Oodweyne,100,SO,1637586872,30,9.4092,45.064,81.14,20.38
563,Tarakan,25,ID,1637586872,73,3.3,117.6333,83.44,6.82
564,Porto-Novo,100,BJ,1637586873,52,6.4965,2.6036,91.15,7.02
565,Pinheiro Machado,1,BR,1637586873,54,-31.5783,-53.3811,81.05,9.06
566,Nizhniy Tsasuchey,5,RU,1637586873,85,50.5167,115.1333,3.49,6.69
567,Sooke,100,CA,1637586874,96,48.3746,-123.7276,43.57,0.74
568,Ouahigouya,17,BF,1637586874,11,13.5828,-2.4216,96.8,14.56
569,Yangjiang,91,CN,1637586874,60,21.85,111.9667,61.86,11.05
570,Port-Gentil,69,GA,1637586875,80,-0.7193,8.7815,81.37,10.67
571,Maun,100,BW,1637586875,84,-19.9833,23.4167,70.68,11.3
572,Fort Nelson,90,CA,1637586876,85,58.8053,-122.7002,0.99,5.75
573,Río Cuarto,0,AR,1637586876,41,-33.1307,-64.3499,86.67,4.61
574,Port Angeles,90,US,1637586876,93,48.1181,-123.4307,42.35,0.0
575,Lavrentiya,6,RU,1637586877,92,65.5833,-171.0,-3.82,8.08
576,Harnoli,0,PK,1637586877,13,32.2792,71.5539,71.58,1.57
577,Kemijärvi,79,FI,1637586878,94,66.7131,27.4306,11.89,2.86
578,Mykolayivka,2,UA,1637586878,62,47.5414,30.7561,51.62,7.45
579,Chumikan,100,RU,1637586878,81,54.7183,135.315,16.83,20.22
580,Ambilobe,97,MG,1637586879,57,-13.2,49.05,84.69,10.54
581,Province of Mantua,100,IT,1637586879,89,45.1667,10.7833,55.74,7.0
582,Port-Cartier,100,CA,1637586879,97,50.0334,-66.8654,32.22,12.77
583,Sitka,90,US,1637586880,87,57.0531,-135.33,39.09,12.66
584,Akdepe,0,TM,1637586880,49,42.0551,59.3788,50.0,5.77
585,Imperial,100,US,1637586881,24,33.0334,-115.4175,62.98,5.57
586,Libreville,40,GA,1637586881,70,0.3925,9.4537,86.02,8.05
